ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains
251854.0,Strange Vending Machine,2018.0,3,6,30,8,86,"6,24",11002,2,109.0,"Push Your Luck, Set Collection, Simultaneous Action Selection",
15383.0,Pass the Bomb Junior,1999.0,2,4,30,7,110,"6,13",11003,"1,14",271.0,"Rock-Paper-Scissors, Storytelling",Children's Games
125400.0,Nieuport 1600,2012.0,2,2,240,12,46,"6,93",11006,"2,25",181.0,"Dice Rolling, Hexagon Grid, Simulation",Wargames
155023.0,War of Kings,2014.0,2,6,120,13,67,"7,45",11008,"3,13",196.0,"Dice Rolling, Trading",
140857.0,Renaissance Man,2013.0,1,4,30,13,306,"5,74",11009,"2,54",496.0,"Hand Management, Simultaneous Action Selection",
122271.0,Defenders of the Realm: Battlefields,2012.0,2,4,30,13,161,"5,96",11010,"2,17",585.0,"Dice Rolling, Hand Management",
285127.0,24h,2019.0,2,4,30,12,59,"6,96",11012,"1,75",137.0,"Action Queue, Cooperative Game",
69105.0,Toledo 1085,2010.0,2,4,45,12,222,"5,96",11013,"1,87",543.0,"Auction/Bidding, Set Collection",Strategy Games
2410.0,Kanaloa,2001.0,2,4,90,8,74,"6,38",11015,"2,50",127.0,Set Collection,
21015.0,Jungle Speed Flower Power,2005.0,3,8,15,8,64,"6,69",11016,"1,25",171.0,Card Drafting,
19253.0,Mate,1915.0,2,2,15,8,53,"6,66",11017,"2,38",59.0,Trick-taking,
250333.0,Build A Cure,2018.0,1,6,90,8,48,"7,47",11019,"2,80",159.0,"Cooperative Game, Hand Management",
175224.0,Rumpelstiltskin,2015.0,2,2,10,14,242,"5,79",11020,"1,18",541.0,"Hand Management, Memory",
3210.0,Hekla,2001.0,2,4,45,10,67,"6,51",11021,"2,44",118.0,,Abstract Games
226619.0,Medievalia,2017.0,2,6,45,10,50,"7,06",11022,1,110.0,"Hand Management, Ladder Climbing, Take That, Trick-taking",
254639.0,Alakazum!: Witches and Traditions,2018.0,2,5,40,10,66,"7,16",11023,2,151.0,"Dice Rolling, Hand Management, Set Collection",
9489.0,War to Axis: Warfare in Normandy,2004.0,2,2,180,12,41,"6,99",11025,"2,17",89.0,"Card Drafting, Dice Rolling, Hexagon Grid, Simulation",Wargames
238531.0,Lockwood's Asylum,2018.0,1,5,90,13,37,"7,85",11027,"2,50",96.0,"Deck Bag and Pool Building, Take That",
9908.0,Les Pyramides 1798,1998.0,2,2,60,12,56,"7,10",11028,"2,33",261.0,Hexagon Grid,Wargames
201812.0,Mageling,2019.0,1,4,90,12,46,"7,31",11030,"2,50",106.0,"Card Drafting, Cooperative Game, Dice Rolling",
8723.0,Crimea: The Dawn of Modern Warfare,1975.0,2,2,180,12,36,"7,19",11031,"2,50",163.0,Hexagon Grid,Wargames
233783.0,Dwarf,2017.0,1,5,20,10,83,"7,18",11032,2,168.0,"Solo / Solitaire Game, Variable Set-up, Worker Placement",
8923.0,Orion,1971.0,1,4,20,8,48,"6,92",11033,2,135.0,Pattern Building,Abstract Games
82976.0,Key West,2010.0,3,5,60,12,100,"6,15",11034,"2,56",164.0,"Action Points, Auction/Bidding",
143238.0,The Battle for Sector 219,2014.0,2,2,10,0,56,"6,60",11036,"1,33",274.0,"Hand Management, Tile Placement",
164284.0,Nord,2015.0,2,4,30,14,63,"6,50",11037,3,176.0,"Modular Board, Network and Route Building",
1760.0,Fury of the Clansmen,1994.0,2,8,120,12,95,"6,36",11039,"2,75",274.0,"Cooperative Game, Modular Board",
28565.0,Save the Treasure of Fairy Tales,2006.0,2,4,30,5,84,"6,38",11040,2,150.0,"Cooperative Game, Grid Movement, Memory, Modular Board, Set Collection",Children's Games
5107.0,Pyramid: Home Game,1974.0,3,4,30,10,118,"6,12",11041,"1,22",349.0,Team-Based Game,"Family Games, Party Games"
208337.0,Forestaurant,2016.0,1,5,45,9,45,"7,77",11043,"2,50",77.0,"Action Points, Cooperative Game, Simulation",
39007.0,Sniper! (Second Edition),1986.0,2,2,480,0,49,"6,87",11044,"2,83",254.0,"Chit-Pull System, Dice Rolling, Events, Grid Movement, Hexagon Grid, Line of Sight, Modular Board, Movement Points, Scenario / Mission / Campaign Game, Simulation, Three Dimensional Movement, Variable Set-up",Wargames
198328.0,Clue: Game of Thrones,2016.0,2,6,60,18,198,"6,21",11046,"1,80",677.0,Memory,
13269.0,"Lee Moves North: The Confederate Summer Offensive, 1862 & 1863",1972.0,2,2,180,12,51,"7,06",11049,"2,40",206.0,"Dice Rolling, Hexagon Grid, Secret Unit Deployment, Simulation",Wargames
49038.0,Battleground Fantasy Warfare: Umenzi Tribesmen,2007.0,2,2,60,12,34,"7,41",11051,2,223.0,"Action Points, Dice Rolling, Simulation",Wargames
286656.0,Mooncake Master,2019.0,1,6,40,8,73,"6,51",11052,1,120.0,"Card Drafting, Pattern Building, Tile Placement",
7967.0,Mutiny!,2003.0,2,5,45,10,517,"5,67",11053,"1,77",991.0,Auction/Bidding,Family Games
111275.0,Fauna Kompakt,2011.0,2,8,30,8,46,"6,82",11054,0,103.0,Auction/Bidding,
129013.0,"No Retreat 3: The French Front, May/June 1940",2012.0,2,2,0,14,42,"7,15",11055,"3,13",158.0,"Campaign / Battle Card Driven, Dice Rolling, Hexagon Grid",Wargames
27626.0,Pictionary: 20th Anniversary,2005.0,3,16,90,12,114,"6,19",11058,"1,33",326.0,"Line Drawing, Roll / Spin and Move, Team-Based Game",
23818.0,1847: Pfalz,1990.0,3,5,180,14,38,"7,11",11060,"3,50",125.0,"Stock Holding, Tile Placement",
304728.0,SpongeBob SquarePants: Plankton Rising,2020.0,1,4,60,6,37,"7,68",11062,0,90.0,"Card Drafting, Cooperative Game, Dice Rolling, Solo / Solitaire Game",
163983.0,Squirrel or Die,2014.0,2,4,20,11,109,"6,36",11064,1,282.0,"Memory, Player Elimination, Tile Placement",
183401.0,Sleepy Castle,2015.0,1,4,10,4,56,"6,71",11065,"1,20",135.0,Memory,
8538.0,Ironbottom Sound,1981.0,2,4,120,12,38,"7,33",11066,"3,33",156.0,"Hexagon Grid, Simultaneous Action Selection",Wargames
23654.0,Scurvy Musketeers of the Spanish Main,2006.0,2,6,20,13,117,"6,06",11067,"1,42",335.0,,
314589.0,Night Parade of a Hundred Yokai,2021.0,1,4,45,14,39,"8,79",11068,"2,50",22.0,"Drafting, Hidden Victory Points, Modular Board, Variable Player Powers",
157254.0,Corps Command: Dawn's Early Light - Red Hammer,2015.0,1,2,240,12,38,"7,61",11069,"2,50",184.0,"Chit-Pull System, Dice Rolling, Hexagon Grid",Wargames
211852.0,ROBOT RISE!,2018.0,2,6,30,8,45,"7,78",11070,1,89.0,"Hand Management, Set Collection, Take That",
5418.0,Victory By Any Means: Campaign Guide,2004.0,2,99,300,0,35,"7,57",11071,"3,83",96.0,,Wargames
20117.0,Chaos Arena,1992.0,2,2,30,10,64,"6,69",11072,"2,40",159.0,,Wargames
129668.0,Paul Koenig's Market Garden: Nijmegen Bridge,2012.0,2,2,50,12,39,"7,04",11073,"1,80",146.0,"Chit-Pull System, Hexagon Grid",Wargames
187959.0,Senseï,2016.0,2,2,15,7,62,"6,60",11074,3,155.0,Grid Movement,
469.0,In Teufels Küche,1993.0,2,4,60,10,126,"6,08",11077,"1,09",209.0,Pick-up and Deliver,Children's Games
144.0,Elfenwizards,1995.0,3,6,90,10,107,"6,16",11078,"2,30",265.0,Dice Rolling,
109019.0,Caldera,2011.0,2,3,0,0,33,"7,45",11079,2,50.0,Set Collection,
9339.0,Alexander at Tyre,1993.0,2,2,240,12,44,"7,06",11080,"2,33",225.0,"Area Movement, Dice Rolling, Movement Points, Point to Point Movement, Ratio / Combat Results Table, Simulation",Wargames
26539.0,Rome At War III: Queen of the Celts,2007.0,1,2,60,12,57,"6,70",11081,"2,77",248.0,"Area Movement, Dice Rolling, Simulation",Wargames
138484.0,Robots on the Line,2015.0,2,4,45,10,98,"6,41",11082,"2,10",266.0,"Pattern Building, Set Collection, Trading",
99310.0,WayWord,2011.0,2,4,60,10,49,"7,08",11083,"1,89",95.0,,
290611.0,Where am I ? Alice in a Mad Tea party,2019.0,2,4,30,8,49,"6,93",11085,1,145.0,"Set Collection, Voting",
983.0,Tangoes,1980.0,1,2,10,5,365,"5,77",11086,"1,52",1005.0,Pattern Building,"Abstract Games, Family Games"
19591.0,Big Manitou,2005.0,2,5,30,10,310,"5,80",11087,2,617.0,"Card Drafting, Set Collection","Family Games, Strategy Games"
41198.0,Trafalgar: Naval Warfare in the Age of Sail (1795-1815),2009.0,2,6,180,12,64,"6,59",11088,"3,09",177.0,"Dice Rolling, Measurement Movement, Simulation",Wargames
197865.0,Ravingspire,2016.0,1,6,240,12,145,"6,21",11089,"2,44",434.0,"Cooperative Game, Deck Bag and Pool Building",
192320.0,Rory's Story Cubes: Doctor Who,2016.0,1,99,10,10,54,"7,06",11092,0,274.0,Storytelling,
34207.0,Nature of the Beast: Prairie vs. Polar,2012.0,2,4,20,12,39,"7,18",11093,"2,75",176.0,"Area Majority / Influence, Grid Movement, Take That",
204578.0,Cattack! No.1,2016.0,2,4,15,6,51,"6,74",11094,0,70.0,,
220276.0,Guildes,2017.0,2,6,35,10,107,"6,18",11095,"1,33",97.0,"Card Drafting, Hand Management, Score-and-Reset Game, Set Collection, Simultaneous Action Selection",
151892.0,Sign of the Pagan,2013.0,2,2,120,13,36,"7,16",11097,"2,33",121.0,"Chit-Pull System, Hexagon Grid, Simulation",
142277.0,Der Millionen Coup,2013.0,2,4,40,8,54,"6,71",11098,2,87.0,Cooperative Game,
12715.0,De Bellis Renationis,1997.0,1,2,180,14,59,"6,60",11099,"3,56",144.0,"Action Points, Dice Rolling, Measurement Movement",
3024.0,Realm,1973.0,2,2,60,8,49,"6,87",11100,"3,17",178.0,,Abstract Games
5271.0,Stack,1988.0,2,8,60,8,190,"5,92",11102,"1,32",401.0,"Dice Rolling, Pattern Building",
178285.0,Dicenstein,2017.0,2,4,90,14,73,"6,43",11103,"2,80",238.0,"Dice Rolling, Grid Movement, Set Collection, Variable Player Powers","Family Games, Thematic Games"
271774.0,Sherlock Express,2019.0,2,6,10,7,136,"6,06",11104,1,228.0,,
43856.0,Chronology,2008.0,2,6,20,8,88,"6,27",11107,"1,50",201.0,,
157973.0,Born to Serve,2019.0,2,5,60,12,37,"7,87",11108,2,78.0,"Area Majority / Influence, Variable Player Powers",
96157.0,No Retreat 2: The Africa Front 1940-1942,2011.0,2,2,50,14,36,"7,41",11109,"2,71",133.0,"Campaign / Battle Card Driven, Dice Rolling, Hexagon Grid",Wargames
8056.0,"Operation Shoestring: The Guadalcanal Campaign, 1942",1990.0,1,4,240,14,101,"6,27",11110,"3,47",481.0,"Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Ratio / Combat Results Table, Simulation, Zone of Control",Wargames
2049.0,Target,1997.0,2,4,20,8,148,"6,04",11111,"1,41",250.0,Set Collection,
1047.0,MeM,1968.0,1,2,20,10,35,"7,40",11112,"3,86",74.0,Pattern Building,Abstract Games
2812.0,Platoon,1986.0,2,2,120,15,228,"5,91",11113,"2,08",552.0,"Chit-Pull System, Dice Rolling, Grid Movement, Hexagon Grid, Scenario / Mission / Campaign Game, Secret Unit Deployment, Simulation",Wargames
302755.0,Stop the Train!,2020.0,4,6,30,11,41,"7,79",11114,"2,33",205.0,"Semi-Cooperative Game, Traitor Game, Voting",
26621.0,Kircholm 1605,0.0,2,2,0,12,60,"6,68",11115,"3,54",100.0,Hexagon Grid,Wargames
42195.0,Labyrinth: The Duel,2009.0,1,2,15,8,144,"5,98",11116,"1,42",361.0,"Modular Board, Network and Route Building, Pattern Building, Pattern Recognition, Tile Placement",
14814.0,Fields of Glory: Oudenarde & Malplaquet,1996.0,2,2,600,12,44,"6,96",11119,"3,25",219.0,"Chit-Pull System, Hexagon Grid",Wargames
291445.0,Virtue Signal: the Game of Social Justice,2020.0,2,12,45,12,61,"7,65",11120,2,93.0,Tile Placement,
205039.0,Jackal Archipelago,2017.0,1,4,90,6,86,"6,69",11121,"1,40",184.0,"Action Points, Area Majority / Influence, Modular Board, Pick-up and Deliver, Point to Point Movement",
254532.0,Chiseled,2020.0,1,4,30,14,37,"7,51",11122,2,124.0,"Hand Management, Set Collection, Worker Placement",
318559.0,Twinkle,2021.0,1,4,30,8,44,"8,09",11123,2,19.0,Dice Rolling,
268952.0,Crazy Tower: Construction / Sabotage,2020.0,1,4,20,8,74,"6,52",11124,1,133.0,"Hand Management, Team-Based Game",
244162.0,Mystery,2016.0,1,1,0,10,38,"7,16",11125,"1,33",273.0,,
55896.0,Koplopers & Dwarsliggers,2009.0,2,4,75,10,90,"6,20",11127,"2,38",110.0,"Action Points, Pick-up and Deliver, Point to Point Movement","Family Games, Strategy Games"
22111.0,Double or Nothing,2006.0,3,6,20,10,495,"5,67",11128,"1,11",681.0,Push Your Luck,Family Games
14088.0,Starfight,2004.0,2,4,30,10,50,"7,02",11129,"1,89",99.0,"Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Simulation",
26945.0,The Battle of Rosebud Creek,2007.0,1,2,150,12,35,"7,59",11130,3,239.0,"Dice Rolling, Grid Movement, Hexagon Grid, Line of Sight, Movement Points, Simulation, Zone of Control",Wargames
235494.0,Dino Dunk,2018.0,2,4,45,9,53,"7,67",11132,2,111.0,"Flicking, Time Track, Variable Player Powers",
230040.0,A Pragmatic War: The War of the Austrian Succession 1741 - 1748,2019.0,2,2,300,14,32,"7,96",11135,"2,50",196.0,"Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement, Simulation",
191032.0,Invasion 1066: Stamford Bridge,2016.0,1,2,120,10,35,"7,46",11137,"2,20",147.0,"Dice Rolling, Hexagon Grid, Line of Sight, Simulation",Wargames
209741.0,Avignon: Pilgrimage,2017.0,2,2,20,8,63,"6,54",11138,2,426.0,Area Majority / Influence,
2271.0,Creeper,1995.0,2,2,20,10,56,"6,66",11139,2,149.0,Pattern Building,Abstract Games
235427.0,Tanto Cuore: Doki Doki Beach Volleyball,2018.0,2,2,25,12,64,"6,60",11140,1,246.0,,
270680.0,Cruel Seas: Starter Set,2018.0,2,2,60,12,48,"7,11",11141,"2,50",109.0,"Action Points, Chit-Pull System, Dice Rolling, Movement Template, Scenario / Mission / Campaign Game, Variable Player Powers",Wargames
19651.0,Angkor,2005.0,2,4,30,8,198,"5,96",11142,"1,77",252.0,Tile Placement,
306687.0,Get Out of Colditz: The Card Game,2020.0,1,6,60,7,60,"7,11",11143,2,180.0,"Race, Scenario / Mission / Campaign Game, Set Collection, Solo / Solitaire Game, Team-Based Game",
223330.0,Star Maps,2017.0,1,4,30,0,66,"6,51",11146,"1,33",218.0,,
226081.0,Greener,2017.0,2,2,30,10,43,"7,22",11147,0,76.0,,Abstract Games
131047.0,Onager,2012.0,2,2,20,8,30,"8,02",11148,"2,50",34.0,Grid Movement,Abstract Games
254683.0,Dodos Riding Dinos,2021.0,1,6,20,8,39,"9,04",11149,2,35.0,"Dice Rolling, Roll / Spin and Move, Simultaneous Action Selection",
128658.0,Heptalion,2012.0,2,4,10,6,35,"7,46",11150,"1,33",32.0,Tile Placement,Abstract Games
194874.0,Fishy Tactics,2016.0,2,4,15,4,73,"6,47",11151,1,185.0,"Area Majority / Influence, Dice Rolling, Grid Movement, Roll / Spin and Move, Set Collection",
262479.0,Pucket,2011.0,2,2,0,0,52,"6,68",11152,1,146.0,,
167349.0,Guerra De Mitos V,2014.0,2,6,40,10,30,"7,91",11153,3,44.0,Deck Bag and Pool Building,
90730.0,Dungeon in a Tin,2011.0,1,4,20,8,79,"6,45",11155,"1,63",185.0,"Cooperative Game, Dice Rolling, Modular Board, Pick-up and Deliver, Role Playing",Thematic Games
60342.0,Kleine Magier,2009.0,2,4,15,4,109,"6,09",11156,"1,40",209.0,"Memory, Roll / Spin and Move",Children's Games
42897.0,Infantry Attacks: August 1914,2010.0,2,2,30,12,41,"6,87",11157,3,175.0,"Dice Rolling, Hexagon Grid",Wargames
1071.0,Aztec,1995.0,2,3,30,10,66,"6,55",11158,"2,20",117.0,,Abstract Games
6765.0,Sniper! Special Forces: Sniper! Companion Game #2,1988.0,2,3,480,12,46,"6,87",11160,3,204.0,"Chit-Pull System, Dice Rolling, Events, Grid Movement, Hexagon Grid, Line of Sight, Modular Board, Movement Points, Paper-and-Pencil, Player Elimination, Scenario / Mission / Campaign Game, Secret Unit Deployment, Simulation, Three Dimensional Movement, Variable Phase Order, Variable Set-up",Wargames
20952.0,UNO Junior,1992.0,2,4,20,3,282,"5,77",11161,"1,11",587.0,"Hand Management, Pattern Recognition",Children's Games
202723.0,The Bogey,2016.0,1,1,10,0,56,"6,77",11162,"1,33",45.0,"Hand Management, Solo / Solitaire Game",
202245.0,DiceWar: Roots of Mali Standalone,2016.0,2,2,30,12,45,"7,77",11163,3,138.0,"Area Movement, Grid Movement, Player Elimination",
571.0,Papua,1992.0,3,6,60,10,92,"6,22",11164,"1,57",149.0,Dice Rolling,
170984.0,Timeline: Sports et Loisirs,2014.0,2,8,15,8,59,"6,67",11165,1,160.0,,
9146.0,Wordigo,2003.0,2,4,30,8,78,"6,30",11166,"1,89",162.0,Tile Placement,
4208.0,"The Kaiser's Battle: The German Offensive, March 1918",1980.0,2,2,180,12,155,"5,97",11168,"2,73",761.0,"Dice Rolling, Hexagon Grid, Ratio / Combat Results Table, Simulation",Wargames
271090.0,Doctor Esker's Notebook,2018.0,1,6,180,13,35,"7,26",11169,2,63.0,Cooperative Game,
205877.0,Bolt Action: Band of Brothers,2016.0,2,2,0,12,30,"8,67",11170,0,148.0,"Action Points, Dice Rolling, Point to Point Movement",
20031.0,Ahoy,2005.0,2,5,30,5,151,"5,94",11171,"1,11",230.0,Memory,"Children's Games, Family Games"
244305.0,Coral Islands,2019.0,1,4,45,8,98,"6,18",11172,2,290.0,"Dice Rolling, Pattern Building, Push Your Luck, Set Collection",
260143.0,Adventures in Neverland,2021.0,2,4,120,12,38,"8,62",11176,3,90.0,"Area Movement, Dice Rolling, Storytelling, Variable Player Powers",
79413.0,Wer war's?: Mitbringspiel,2009.0,2,5,15,5,81,"6,30",11177,1,260.0,"Cooperative Game, Memory, Roll / Spin and Move",Children's Games
126313.0,Sovereign Chess,2015.0,2,2,120,8,43,"8,88",11178,3,54.0,Grid Movement,Abstract Games
287219.0,Hurlyburly,2019.0,2,4,15,10,67,"6,50",11179,0,70.0,Take That,
8033.0,Search & Destroy: Tactical Combat Vietnam - 1965-1966,1975.0,2,2,240,12,56,"6,75",11183,"3,30",172.0,"Dice Rolling, Grid Movement, Hexagon Grid, Line of Sight, Movement Points, Paper-and-Pencil, Scenario / Mission / Campaign Game, Secret Unit Deployment, Simulation, Variable Set-up",Wargames
224060.0,Pigment,2017.0,1,3,20,10,101,"6,23",11184,"1,75",224.0,"Modular Board, Worker Placement",
301009.0,Piece of Pie,2020.0,2,4,15,8,44,"6,95",11185,2,99.0,Drafting,
66507.0,Queen's Ransom,2010.0,2,5,20,10,271,"5,77",11186,"1,52",566.0,,
172599.0,Theomachy: The Ancients,2016.0,2,4,45,10,94,"6,44",11187,2,371.0,"Auction/Bidding, Card Drafting, Deck Bag and Pool Building",
10361.0,Dead of Winter: The Battle of Stones River,1989.0,2,2,360,14,48,"6,87",11188,"4,38",226.0,"Hexagon Grid, Scenario / Mission / Campaign Game, Simulation",Wargames
5777.0,Electronic Detective,1979.0,1,4,45,10,108,"6,28",11189,2,218.0,"Deduction, Paper-and-Pencil, Player Elimination, Variable Set-up",
13881.0,"Marengo: Napoleon in Italy, 14 June 1800",1975.0,2,2,120,12,77,"6,44",11190,"1,78",170.0,"Dice Rolling, Grid Movement, Hexagon Grid, Ratio / Combat Results Table, Simulation, Zone of Control",Wargames
8304.0,So Long Sucker,1964.0,4,4,20,0,84,"6,19",11191,"1,83",57.0,"Player Elimination, Team-Based Game",
117549.0,Bullenparty,2012.0,2,5,20,8,124,"6,01",11192,"1,88",277.0,"Hand Management, Simultaneous Action Selection",
186489.0,Elementos,2015.0,2,2,15,7,67,"6,68",11195,2,192.0,"Grid Movement, Rock-Paper-Scissors",Abstract Games
4107.0,Hang in There!,2000.0,2,4,10,7,118,"5,98",11196,1,199.0,Pick-up and Deliver,Children's Games
90272.0,Euronimoes,2011.0,2,4,40,8,32,"7,61",11198,2,61.0,"Hand Management, Tile Placement",
142638.0,Incredible Expeditions: Quest for Atlantis,2015.0,1,5,120,12,135,"5,86",11199,"2,69",354.0,"Cooperative Game, Deck Bag and Pool Building, Push Your Luck",Thematic Games
11241.0,"The Cossacks Are Coming!: The Tannenberg Campaign, 1914",1982.0,2,2,360,12,45,"7,01",11201,"4,27",177.0,"Dice Rolling, Hexagon Grid, Simulation",Wargames
9473.0,Adam & Eva,2004.0,2,2,30,12,179,"5,95",11202,"1,39",289.0,Hand Management,Family Games
169720.0,War of Tanks: France 1940 - The Breakthrough at Dinant,2015.0,2,2,600,0,34,"7,44",11203,"3,25",224.0,"Dice Rolling, Hexagon Grid, Simulation, Zone of Control",Wargames
246534.0,Rick and Morty: The Rickshank Rickdemption Deck-Building Game,2018.0,2,5,90,17,84,"6,48",11205,"1,50",477.0,"Deck Bag and Pool Building, Voting",
303733.0,Space Lunch,2020.0,1,2,20,0,42,"7,03",11206,"1,40",436.0,"Hand Management, Set Collection",
40602.0,Rabbit Hunt,2009.0,2,4,20,0,114,"6,10",11208,"1,50",134.0,"Hand Management, Memory, Point to Point Movement, Tile Placement",
23241.0,Gravediggers,2005.0,2,5,25,10,351,"5,73",11210,"1,51",571.0,"Auction/Bidding, Hand Management, Memory, Simultaneous Action Selection",Family Games
630.0,Double Quick,1999.0,2,4,20,8,37,"7,07",11211,"1,50",85.0,,
218465.0,Contrast,2017.0,2,6,20,8,116,"6,21",11212,1,278.0,"Pattern Recognition, Simultaneous Action Selection, Voting",
199913.0,Honeycombs,2016.0,1,8,30,6,80,"6,31",11214,2,244.0,"Cooperative Game, Hand Management, Tile Placement",
10307.0,The Rules With No Name,0.0,2,99,30,10,34,"7,48",11215,"2,14",59.0,"Card Drafting, Chit-Pull System, Dice Rolling, Hand Management, Role Playing, Roll / Spin and Move, Variable Phase Order, Variable Player Powers",
235653.0,Robotech: Force of Arms,2018.0,2,2,40,8,81,"6,91",11216,2,268.0,"Area Majority / Influence, Grid Movement, Hand Management, Take That",
122399.0,Bloqs,2012.0,2,4,30,8,122,"6,24",11217,2,165.0,"Card Drafting, Dice Rolling, Hand Management",
247643.0,Doodle Islands,2018.0,1,5,40,10,71,"6,34",11218,"1,50",169.0,"Dice Rolling, Drafting, Line Drawing, Paper-and-Pencil",
128352.0,Chaos & Alchemy,2012.0,2,5,20,13,175,"6,00",11220,"2,08",448.0,"Dice Rolling, Hand Management, Take That",
31074.0,Flagship: Coyote Stands,2002.0,2,4,180,0,74,"6,31",11222,"2,11",283.0,Campaign / Battle Card Driven,Wargames
281385.0,Code 3,2020.0,2,4,120,13,45,"8,55",11223,"3,13",90.0,"Cooperative Game, Dice Rolling, Storytelling, Team-Based Game, Variable Player Powers",
3472.0,Plagio,1999.0,4,0,20,12,66,"6,53",11224,2,119.0,Voting,
244428.0,Highlander: The Board Game,2018.0,2,6,40,14,101,"6,30",11225,"1,40",337.0,Player Elimination,
130043.0,Fail Safe: Strategic Nuclear Warfare in the Cold War,2013.0,2,2,90,0,41,7,11226,"2,50",263.0,Area Movement,Wargames
9854.0,Jours de gloire Campagne III: Les Campagnes de France 1792/1814,2003.0,1,2,120,12,39,"7,35",11227,"2,62",237.0,,Wargames
296514.0,Robots,2020.0,2,6,15,5,63,"6,50",11229,1,187.0,Cooperative Game,
110336.0,Jumpy Jack,2000.0,2,16,15,8,38,"7,17",11231,1,84.0,"Betting and Bluffing, Dice Rolling",
260277.0,Rolnicy,2018.0,2,4,45,10,51,"6,65",11232,"1,33",83.0,"Hand Management, Set Collection",
240175.0,VITA MORS,2017.0,3,6,30,10,61,"6,59",11233,0,99.0,"Hand Management, Simultaneous Action Selection, Team-Based Game, Voting",
255635.0,Pitch Out,2020.0,2,2,10,7,35,"7,28",11234,1,74.0,"Flicking, Variable Player Powers",
6400.0,Boccerball,1993.0,2,2,30,0,45,"7,09",11235,1,41.0,,
20043.0,Warumono 2,2005.0,3,4,30,12,92,"6,26",11236,"1,42",118.0,,
245598.0,Chessplus: Pure Genius,2019.0,2,2,45,6,33,"7,53",11237,3,84.0,Action Queue,
979.0,The Powerpuff Girls: Saving the World Before Bedtime,2000.0,2,4,30,8,204,"5,88",11240,"1,19",443.0,"Dice Rolling, Simultaneous Action Selection",Children's Games
26114.0,Secrets of the Sea,2006.0,2,4,30,6,125,"6,08",11241,"1,40",226.0,Push Your Luck,Family Games
17208.0,Battlegroup,2005.0,2,4,90,12,68,"6,47",11244,2,123.0,"Campaign / Battle Card Driven, Dice Rolling, Hand Management",Wargames
86003.0,Aether Captains,2010.0,1,6,60,13,74,"6,55",11245,2,156.0,"Dice Rolling, Modular Board, Roll / Spin and Move",
260904.0,Crimopolis,2019.0,2,5,100,12,48,"7,90",11248,"2,25",69.0,"Action Points, Area Majority / Influence, Area Movement, Card Drafting, End Game Bonuses, Modular Board, Take That, Tile Placement, Worker Placement",
11477.0,The First Arab-Israeli War,1997.0,2,2,0,12,54,"6,72",11249,3,256.0,Hexagon Grid,Wargames
150220.0,Kampen om Fredriksten,2013.0,2,4,45,10,40,"7,15",11250,"2,25",59.0,"Dice Rolling, Simultaneous Action Selection, Worker Placement",
153987.0,Austerlitz 1805: Partie Nord,2005.0,2,2,180,12,37,"7,28",11251,3,139.0,"Chit-Pull System, Hexagon Grid",Wargames
247135.0,The Villagers,2018.0,7,23,90,10,33,"7,60",11252,"1,50",227.0,"Cooperative Game, Player Elimination, Role Playing, Team-Based Game, Variable Player Powers",
12900.0,"War In The East: The Russo-German Conflict, 1941-45 (Second Edition)",1976.0,1,2,480,12,48,"7,09",11253,"3,67",134.0,"Dice Rolling, Hexagon Grid, Ratio / Combat Results Table",Wargames
11648.0,Warmaster,1993.0,2,2,30,10,58,"6,55",11254,"2,14",110.0,"Dice Rolling, Point to Point Movement, Secret Unit Deployment",Wargames
8042.0,Heavy Gear Tactical,1998.0,2,2,180,12,70,"6,54",11255,3,149.0,"Action Points, Hexagon Grid",Wargames
21935.0,Chu Shogi,1300.0,2,2,120,8,31,"8,39",11256,"4,25",38.0,Grid Movement,Abstract Games
14010.0,Nonsense Classic,1993.0,3,8,20,8,110,"6,09",11258,"1,20",285.0,Storytelling,
129311.0,Khyber Rifles: Britannia in Afghanistan,2012.0,2,2,30,12,55,"6,66",11259,"1,73",204.0,"Area Majority / Influence, Campaign / Battle Card Driven, Point to Point Movement, Tile Placement",Wargames
287871.0,Hybris: Disordered Cosmos,2021.0,1,4,180,12,42,"9,10",11260,"3,94",18.0,"Action Queue, Card Drafting, Hand Management, Pattern Building, Variable Player Powers, Worker Placement",
14441.0,Kinder Bunnies: Their First Adventure,2005.0,2,5,20,5,248,"5,88",11262,"1,37",602.0,"Dice Rolling, Hand Management",Children's Games
6979.0,Match of the Penguins,2003.0,2,7,20,6,271,"5,77",11263,"1,13",678.0,Pattern Recognition,Children's Games
18600.0,Ball Park Baseball,1971.0,1,2,30,0,38,"8,08",11265,"3,22",43.0,"Dice Rolling, Simulation",
109077.0,Iron Sky: The Board Game,2012.0,2,6,120,12,114,"6,08",11266,"2,57",261.0,"Area Majority / Influence, Variable Player Powers",
121076.0,Home Sweet Home,2011.0,2,4,20,8,112,"6,09",11267,"1,43",187.0,Hand Management,
2988.0,Sticks & Stones,1978.0,1,2,45,10,146,"5,99",11270,"1,75",465.0,"Dice Rolling, Hexagon Grid",Wargames
